Ano,Região Geográfica,Unidade da Federação,Município,Total,Educacao Infantil,Ensino Fundamental,Ensino Médio,Educação Profissional,Educação de Jovens e Adultos (EJA),Federal,Estadual,Municipal,Privada,Urbana,Rural,Feminino,Masculino,Não Declarada,Branca,Preta,Parda,Amarela,Indígena,Até 3 anos,4 a 5 anos,6 a 10 anos,11 a 14 anos,15 a 17 anos,18 a 19 anos,20 a 24 anos,25 a 29 anos,30 a 34 anos,35 a 39 anos,40 anos ou mais
2015, Sudeste  , Minas Gerais  , José Gonçalves de Minas  ,1326,240,717,302,64,67,0,925,401,0,1017,309,667,659,101,212,64,949,0,0,142,99,356,322,233,61,33,12,13,16,39
2015, Sudeste  , Minas Gerais  , José Raydan  ,1057,129,691,202,0,35,0,562,466,29,712,345,522,535,132,92,34,797,1,1,44,87,326,313,206,38,17,2,2,3,19
2015, Sudeste  , Minas Gerais  , Josenópolis  ,1243,139,821,229,14,54,0,663,580,0,1129,114,620,623,125,140,7,968,3,0,57,89,405,343,247,30,16,8,16,15,17
2015, Sudeste  , Minas Gerais  , Juatuba  ,7123,1173,4419,1009,57,522,0,1633,5204,286,7123,0,3447,3676,867,1720,359,4136,22,19,415,795,2235,1892,1184,237,138,36,44,43,104
2015, Sudeste  , Minas Gerais  , Juiz de Fora  ,112551,18978,61024,17832,4244,11097,2236,34424,43233,32658,110419,2132,56320,56231,16576,51581,14840,29192,282,80,8098,11117,30374,26638,21338,5048,4252,1809,1084,915,1878
2015, Sudeste  , Minas Gerais  , Juramento  ,994,160,615,166,0,53,0,513,481,0,913,81,507,487,71,145,10,767,1,0,68,98,302,256,194,32,12,10,5,8,9
2015, Sudeste  , Minas Gerais  , Juruaia  ,2039,345,1361,301,0,32,0,937,1088,14,1918,121,998,1041,602,1278,15,142,2,0,140,211,685,584,354,42,16,3,1,2,1
2015, Sudeste  , Minas Gerais  , Juvenília  ,1729,224,1221,229,0,55,0,888,841,0,1633,96,843,886,668,328,17,714,2,0,61,167,561,488,312,66,18,17,11,9,19
2015, Sudeste  , Minas Gerais  , Ladainha  ,4359,403,3010,689,33,257,0,2757,1602,0,2781,1578,2219,2140,1155,443,280,2282,4,195,114,314,1394,1246,822,175,87,38,45,38,86
2015, Sudeste  , Minas Gerais  , Lagamar  ,1635,257,860,337,0,181,0,1019,530,86,1269,366,818,817,151,874,33,574,1,2,111,152,437,396,333,54,43,32,20,24,33
2015, Sudeste  , Minas Gerais  , Lagoa da Prata  ,10295,1903,6350,1819,98,180,0,6354,2781,1160,10295,0,5152,5143,1390,4856,499,3541,8,1,776,1165,3184,2903,1899,155,80,43,28,30,32
2015, Sudeste  , Minas Gerais  , Lagoa dos Patos  ,1004,147,646,133,0,78,0,512,492,0,980,24,479,525,188,143,29,635,9,0,54,97,328,260,175,36,13,8,9,6,18
2015, Sudeste  , Minas Gerais  , Lagoa Dourada  ,2737,433,1777,429,0,98,0,388,2305,44,1873,864,1373,1364,483,1478,132,634,5,5,111,319,885,783,504,64,24,15,6,6,20
2015, Sudeste  , Minas Gerais  , Lagoa Formosa  ,3508,607,2256,573,23,72,0,1663,1465,380,3508,0,1730,1778,425,1786,90,1206,1,0,242,377,1151,1011,583,57,29,15,7,13,23
2015, Sudeste  , Minas Gerais  , Lagoa Grande  ,2052,333,1363,298,0,58,0,1173,844,35,2014,38,1003,1049,548,530,36,937,1,0,145,191,640,620,363,49,17,6,6,4,11
2015, Sudeste  , Minas Gerais  , Lagoa Santa  ,13334,2561,7935,2169,127,647,0,4055,7524,1755,13334,0,6610,6724,4965,2908,414,5000,37,10,1186,1424,3931,3496,2377,418,189,57,57,66,133
2015, Sudeste  , Minas Gerais  , Lajinha  ,4442,682,2820,688,47,252,0,2165,2038,239,3863,579,2212,2230,2647,796,128,866,4,1,178,542,1360,1261,778,128,67,25,29,24,50
2015, Sudeste  , Minas Gerais  , Lambari  ,4377,659,2695,686,30,307,0,2550,1339,488,4065,312,2161,2216,508,2946,140,777,6,0,217,471,1406,1129,790,128,78,29,40,33,56
2015, Sudeste  , Minas Gerais  , Lamim  ,876,104,537,136,28,71,0,625,251,0,679,197,429,447,213,371,60,232,0,0,4,104,256,232,194,29,26,7,10,6,8
2015, Sudeste  , Minas Gerais  , Laranjal  ,1195,188,677,191,62,109,0,423,772,0,1195,0,609,586,646,363,105,79,1,1,63,127,336,280,224,48,31,15,17,15,39
2015, Sudeste  , Minas Gerais  , Lassance  ,1630,181,1056,298,0,95,0,889,741,0,1273,357,786,844,289,134,53,1153,1,0,13,175,512,479,311,60,30,13,13,9,15
2015, Sudeste  , Minas Gerais  , Lavras  ,21731,4170,11956,3726,916,963,0,6325,9946,5460,20536,1195,10692,11039,5286,8996,1787,5564,80,18,2064,2173,5879,5340,4134,829,641,249,149,100,173
2015, Sudeste  , Minas Gerais  , Leandro Ferreira  ,712,114,444,90,0,64,0,548,133,31,676,36,360,352,70,343,32,267,0,0,35,80,213,203,112,16,12,10,9,3,19
2015, Sudeste  , Minas Gerais  , Leme do Prado  ,1475,247,820,228,0,180,0,830,645,0,637,838,764,711,365,286,122,700,2,0,120,128,367,386,252,30,13,4,11,16,148
2015, Sudeste  , Minas Gerais  , Leopoldina  ,11652,1939,6672,1851,658,821,452,3959,4401,2840,11476,176,5799,5853,2399,4237,1731,3247,33,5,837,1135,3215,2840,2274,587,302,128,104,88,142
2015, Sudeste  , Minas Gerais  , Liberdade  ,1041,94,653,237,0,57,0,554,407,80,1025,16,481,560,13,745,54,229,0,0,5,92,318,282,243,32,21,11,6,8,23
2015, Sudeste  , Minas Gerais  , Lima Duarte  ,3548,532,2065,560,0,391,0,1798,1480,270,3189,359,1732,1816,275,1805,354,1099,9,6,208,335,1028,908,687,107,84,38,31,37,85
2015, Sudeste  , Minas Gerais  , Limeira do Oeste  ,1693,230,1138,207,0,118,0,810,870,13,1592,101,878,815,44,604,93,950,2,0,59,181,550,469,297,49,23,17,8,18,22
2015, Sudeste  , Minas Gerais  , Lontra  ,2226,392,1274,496,71,64,0,1206,1020,0,2185,41,1103,1123,147,642,19,1415,2,1,193,212,622,590,428,54,45,32,21,18,11
2015, Sudeste  , Minas Gerais  , Luisburgo  ,1313,129,1023,151,0,10,0,636,677,0,1022,291,685,628,39,841,38,395,0,0,59,80,501,453,198,11,3,0,2,0,6
2015, Sudeste  , Minas Gerais  , Luislândia  ,1749,239,1110,383,46,17,0,1212,537,0,1136,613,862,887,606,193,87,860,2,1,67,178,530,506,340,49,27,18,13,13,8
2015, Sudeste  , Minas Gerais  , Luminárias  ,1171,173,733,169,0,96,0,637,534,0,1171,0,596,575,107,710,51,302,1,0,66,113,334,307,231,36,30,10,15,11,18
2015, Sudeste  , Minas Gerais  , Luz  ,3673,644,2191,685,27,153,0,1774,1545,354,3650,23,1824,1849,169,1334,211,1943,15,1,241,414,1110,1017,668,75,55,16,14,21,42
2015, Sudeste  , Minas Gerais  , Machacalis  ,1711,236,1146,329,50,0,0,1007,704,0,1661,50,828,883,145,326,45,1194,0,1,60,186,531,501,312,65,29,10,6,7,4
2015, Sudeste  , Minas Gerais  , Machado  ,10524,1611,5192,1730,1111,1428,1046,5277,2448,1753,8951,1573,5236,5288,2440,5027,734,2309,10,4,799,840,2695,2253,1885,392,465,328,284,201,382
2015, Sudeste  , Minas Gerais  , Madre de Deus de Minas  ,920,119,615,186,0,0,0,494,417,9,902,18,434,486,183,483,76,176,1,1,5,117,290,251,223,24,5,4,1,0,0
2015, Sudeste  , Minas Gerais  , Malacacheta  ,4836,561,3010,1086,187,156,0,3386,1144,306,4202,634,2420,2416,426,742,248,3398,20,2,164,410,1367,1362,1076,190,125,66,32,24,20
2015, Sudeste  , Minas Gerais  , Mamonas  ,1206,150,766,284,0,6,0,672,534,0,1135,71,591,615,68,435,13,677,13,0,69,82,383,345,287,30,3,0,3,0,4
2015, Sudeste  , Minas Gerais  , Manga  ,6133,965,3759,1035,117,374,0,3127,2753,253,5023,1110,3153,2980,1221,798,430,3617,51,16,407,575,1798,1656,1025,249,145,83,62,42,91
2015, Sudeste  , Minas Gerais  , Manhuaçu  ,22200,3495,12900,2935,927,1943,0,12307,6081,3812,21077,1123,11171,11029,2951,8755,1213,9230,43,8,1255,2350,6601,5667,3553,793,774,388,288,218,313
2015, Sudeste  , Minas Gerais  , Manhumirim  ,5218,727,2980,926,91,568,0,1629,2710,879,5021,197,2660,2558,634,2355,304,1913,11,1,219,525,1619,1322,889,156,147,106,65,58,112
2015, Sudeste  , Minas Gerais  , Mantena  ,6648,1021,3582,886,38,1159,0,2772,3153,723,6425,223,3382,3266,385,1837,264,4147,12,3,344,696,1839,1629,984,224,282,232,139,119,160
2015, Sudeste  , Minas Gerais  , Mar de Espanha  ,2305,386,1421,383,0,115,0,1628,660,17,2305,0,1192,1113,234,1193,449,427,2,0,125,245,747,601,395,96,55,17,12,3,9
2015, Sudeste  , Minas Gerais  , Maravilhas  ,1681,286,991,255,0,149,0,589,1047,45,1460,221,819,862,174,675,68,762,2,0,109,181,527,409,289,52,48,18,9,12,27
2015, Sudeste  , Minas Gerais  , Maria da Fé  ,3228,514,2016,625,36,73,0,1002,1841,385,3033,195,1555,1673,234,2365,72,553,4,0,178,342,939,951,668,70,18,15,19,11,17
2015, Sudeste  , Minas Gerais  , Mariana  ,14090,2297,8484,2053,439,901,0,4823,6787,2480,13007,1083,7004,7086,6846,1992,860,4323,52,17,813,1530,4115,3471,2568,659,410,152,107,87,178
2015, Sudeste  , Minas Gerais  , Marilac  ,1458,350,718,279,40,111,0,754,704,0,1458,0,762,696,56,154,88,1157,2,1,229,127,326,314,268,52,33,26,20,15,48
2015, Sudeste  , Minas Gerais  , Mário Campos  ,3298,403,2157,512,17,226,0,1770,1478,50,3226,72,1614,1684,920,649,138,1581,9,1,48,371,1062,926,595,113,72,17,32,25,37
2015, Sudeste  , Minas Gerais  , Maripá de Minas  ,611,101,375,135,0,0,0,135,476,0,611,0,294,317,206,237,56,106,5,1,23,84,189,166,123,15,8,2,0,0,1
2015, Sudeste  , Minas Gerais  , Marliéria  ,1007,154,593,172,24,64,0,507,500,0,969,38,511,496,429,140,52,383,3,0,55,98,309,236,213,34,13,7,9,10,23
2015, Sudeste  , Minas Gerais  , Marmelópolis  ,601,54,393,124,0,30,0,362,239,0,536,65,289,312,97,272,3,229,0,0,1,55,180,186,142,11,8,4,5,4,5
2015, Sudeste  , Minas Gerais  , Martinho Campos  ,2923,613,1757,453,0,100,0,1477,1379,67,2768,155,1448,1475,467,1491,58,857,10,40,343,282,862,747,502,87,46,15,12,10,17
2015, Sudeste  , Minas Gerais  , Martins Soares  ,1698,254,1132,258,31,23,0,795,903,0,1520,178,838,860,413,499,45,741,0,0,54,208,600,499,277,30,8,5,1,8,8
2015, Sudeste  , Minas Gerais  , Mata Verde  ,2292,309,1407,393,0,183,0,1295,997,0,2263,29,1140,1152,368,355,17,1551,1,0,118,195,611,657,459,124,63,25,10,16,14
2015, Sudeste  , Minas Gerais  , Materlândia  ,1272,166,792,240,70,44,0,666,565,41,1031,241,685,587,87,77,132,959,17,0,50,122,343,342,274,55,31,18,16,8,13
2015, Sudeste  , Minas Gerais  , Mateus Leme  ,7112,596,4872,1219,0,425,0,3575,2954,583,6900,212,3409,3703,399,1948,354,4396,12,3,120,500,2388,2140,1422,262,134,31,33,31,51
2015, Sudeste  , Minas Gerais  , Mathias Lobato  ,1081,212,656,169,44,44,0,495,586,0,1081,0,548,533,52,134,62,829,4,0,108,111,289,241,174,38,25,17,23,15,40
2015, Sudeste  , Minas Gerais  , Matias Barbosa  ,2704,402,1727,422,0,153,0,1236,1214,254,2704,0,1304,1400,127,1099,341,1125,10,2,130,285,824,743,533,111,31,5,9,12,21
2015, Sudeste  , Minas Gerais  , Matias Cardoso  ,2765,485,1761,452,0,67,0,1425,1340,0,2292,473,1392,1373,1724,107,181,744,8,1,184,313,877,739,448,100,37,22,14,13,18
2015, Sudeste  , Minas Gerais  , Matipó  ,5174,492,3011,851,428,428,0,3152,1350,672,4861,313,2565,2609,201,1431,405,3129,7,1,52,455,1507,1355,927,258,276,119,85,52,88
2015, Sudeste  , Minas Gerais  , Mato Verde  ,2949,428,1546,461,321,193,0,1767,807,375,2776,173,1570,1379,223,1019,72,1633,2,0,139,298,774,733,513,91,168,63,55,41,74
2015, Sudeste  , Minas Gerais  , Matozinhos  ,8468,1340,4995,1392,287,477,0,3953,3397,1118,8468,0,4098,4370,2012,1715,284,4429,23,5,386,1002,2485,2174,1596,268,207,101,68,63,118
2015, Sudeste  , Minas Gerais  , Matutina  ,767,140,430,131,0,66,0,361,388,18,698,69,394,373,149,534,12,72,0,0,61,84,216,195,132,19,13,10,9,5,23
2015, Sudeste  , Minas Gerais  , Medeiros  ,725,131,453,141,23,0,0,141,584,0,594,131,363,362,55,469,28,173,0,0,43,90,235,209,103,23,10,4,6,1,1
2015, Sudeste  , Minas Gerais  , Medina  ,5368,574,3379,844,60,571,0,3846,1459,63,4747,621,2753,2615,177,1146,93,3944,7,1,146,480,1560,1473,931,236,162,104,67,63,146
2015, Sudeste  , Minas Gerais  , Mendes Pimentel  ,1210,139,773,230,0,68,0,717,493,0,825,385,587,623,15,435,59,700,1,0,28,117,357,366,250,28,27,8,9,7,13
2015, Sudeste  , Minas Gerais  , Mercês  ,2149,390,1370,362,0,27,0,993,955,201,2048,101,1069,1080,382,1122,112,532,1,0,165,232,589,578,399,94,51,12,3,6,20
2015, Sudeste  , Minas Gerais  , Mesquita  ,1171,194,736,241,0,0,0,540,631,0,939,232,582,589,150,225,42,746,8,0,82,118,358,346,233,26,6,2,0,0,0
2015, Sudeste  , Minas Gerais  , Minas Novas  ,7913,934,4932,1448,0,599,0,5448,2363,102,5840,2073,3954,3959,1481,1153,493,4755,23,8,270,692,2249,2195,1595,336,166,109,83,79,139
2015, Sudeste  , Minas Gerais  , Minduri  ,891,117,563,147,0,64,0,487,368,36,891,0,420,471,0,343,165,382,1,0,28,86,235,261,184,43,21,5,5,8,15
2015, Sudeste  , Minas Gerais  , Mirabela  ,3029,439,1741,660,84,189,0,1862,1159,8,2737,292,1533,1496,750,317,64,1879,17,2,181,275,886,773,557,95,69,38,44,54,57
2015, Sudeste  , Minas Gerais  , Miradouro  ,1850,199,1253,298,0,100,0,720,1044,86,1334,516,897,953,440,774,77,558,1,0,6,208,590,535,360,71,29,14,9,10,18
2015, Sudeste  , Minas Gerais  , Miraí  ,2495,301,1606,440,46,148,0,1317,971,207,2350,145,1226,1269,1031,918,227,313,5,1,65,231,850,671,433,97,59,25,24,20,20
2015, Sudeste  , Minas Gerais  , Miravânia  ,1373,267,808,298,40,0,0,693,680,0,703,670,702,671,857,163,11,323,3,16,137,133,371,370,248,45,30,19,14,1,5
2015, Sudeste  , Minas Gerais  , Moeda  ,1089,137,718,202,0,32,0,525,564,0,859,230,550,539,49,418,85,512,21,4,3,132,342,315,230,33,2,4,0,2,26
2015, Sudeste  , Minas Gerais  , Moema  ,1501,254,974,213,0,60,0,825,617,59,1460,41,768,733,313,742,31,414,1,0,72,187,527,424,223,14,7,9,10,4,24
2015, Sudeste  , Minas Gerais  , Monjolos  ,574,58,368,121,0,27,0,270,304,0,561,13,278,296,114,44,8,406,1,1,10,48,168,176,117,26,10,1,8,5,5
2015, Sudeste  , Minas Gerais  , Monsenhor Paulo  ,1828,277,1137,327,49,73,0,939,753,136,1754,74,953,875,199,1166,83,375,5,0,89,196,561,522,317,45,34,13,16,14,21
2015, Sudeste  , Minas Gerais  , Montalvânia  ,3791,383,2600,710,0,98,0,2831,911,49,3026,765,1879,1912,1736,631,39,1381,2,2,144,254,1219,1154,763,124,52,23,19,17,22
2015, Sudeste  , Minas Gerais  , Monte Alegre de Minas  ,3844,586,2360,666,69,210,0,1557,2020,267,3432,412,1941,1903,1532,1221,104,981,4,2,292,322,1139,977,715,148,84,30,46,30,61
2015, Sudeste  , Minas Gerais  , Monte Azul  ,4174,571,2585,842,39,137,0,2786,1050,338,2843,1331,2034,2140,660,1370,89,2044,10,1,135,464,1268,1228,838,93,48,26,16,10,48
2015, Sudeste  , Minas Gerais  , Monte Belo  ,2409,419,1509,376,0,105,0,1250,1067,92,2409,0,1169,1240,331,1815,23,238,0,2,179,251,764,685,413,37,31,9,11,12,17
2015, Sudeste  , Minas Gerais  , Monte Carmelo  ,10525,1713,5928,1654,128,1143,0,6656,2698,1171,9858,667,5205,5320,1063,5505,406,3509,37,5,720,1096,2971,2670,1803,351,307,168,155,113,171
2015, Sudeste  , Minas Gerais  , Monte Formoso  ,1418,75,1019,299,0,25,0,872,546,0,947,471,685,733,420,250,35,713,0,0,20,57,454,495,319,37,17,5,5,4,5
2015, Sudeste  , Minas Gerais  , Monte Santo de Minas  ,4498,859,2615,866,83,158,0,2071,1800,627,4498,0,2244,2254,1319,2649,44,485,1,0,435,444,1270,1224,794,159,68,30,20,20,34
2015, Sudeste  , Minas Gerais  , Monte Sião  ,4829,963,2950,750,0,166,0,1257,2941,631,4318,511,2373,2456,1046,3224,63,492,4,0,469,519,1503,1279,852,83,49,14,12,11,38
2015, Sudeste  , Minas Gerais  , Montes Claros  ,93536,14669,52189,16699,5269,5097,1758,41747,28554,21477,89512,4024,46764,46772,19865,20957,2877,49533,265,39,5597,9392,26519,23119,18526,3458,2670,1335,1006,787,1127
2015, Sudeste  , Minas Gerais  , Montezuma  ,1826,215,1169,334,0,108,0,1206,620,0,1473,353,937,889,601,397,23,803,1,1,66,152,553,522,359,52,42,16,22,25,17
2015, Sudeste  , Minas Gerais  , Morada Nova de Minas  ,1852,396,1144,274,0,38,0,456,1328,68,1687,165,910,942,782,723,5,341,1,0,207,199,577,478,307,41,16,5,5,6,11
2015, Sudeste  , Minas Gerais  , Morro da Garça  ,674,89,455,116,0,14,0,130,544,0,603,71,308,366,66,112,18,478,0,0,29,62,214,205,132,17,4,3,0,1,7
2015, Sudeste  , Minas Gerais  , Morro do Pilar  ,769,88,488,165,0,28,0,620,149,0,708,61,385,384,263,146,43,316,1,0,4,81,202,220,173,43,18,4,1,4,19
2015, Sudeste  , Minas Gerais  , Munhoz  ,1240,167,802,271,35,0,0,662,578,0,1139,101,601,639,464,734,3,38,1,0,25,150,387,353,256,30,14,4,7,6,8
2015, Sudeste  , Minas Gerais  , Muriaé  ,22648,4186,12827,3465,992,1442,627,9554,9278,3189,22068,580,11326,11322,2976,11385,1590,6656,29,12,1782,2473,6462,5684,4045,614,469,327,236,202,354
2015, Sudeste  , Minas Gerais  , Mutum  ,5415,699,3492,955,0,269,0,3391,1699,325,4314,1101,2706,2709,692,1572,217,2929,5,0,108,616,1822,1540,982,119,78,41,36,31,42
2015, Sudeste  , Minas Gerais  , Muzambinho  ,11803,675,2611,1168,7696,353,7696,1736,1611,760,3858,7945,6547,5256,2511,7324,457,1472,19,20,215,470,1353,1137,1500,858,1675,1391,1205,792,1207
2015, Sudeste  , Minas Gerais  , Nacip Raydan  ,664,65,403,130,0,66,0,374,290,0,640,24,369,295,18,84,48,506,8,0,0,69,192,174,135,32,16,7,12,8,19
2015, Sudeste  , Minas Gerais  , Nanuque  ,8851,1259,5463,1507,50,572,0,5103,2319,1429,8528,323,4349,4502,2030,1270,392,5132,25,2,401,887,2732,2378,1628,380,173,72,61,58,81
2015, Sudeste  , Minas Gerais  , Naque  ,1536,300,946,270,0,20,0,732,804,0,1536,0,739,797,195,114,136,1089,2,0,111,194,482,390,289,40,9,4,2,3,12
2015, Sudeste  , Minas Gerais  , Natalândia  ,1200,169,618,258,141,14,0,446,472,282,1200,0,512,688,199,319,40,642,0,0,68,102,301,255,347,80,36,6,2,2,1
2015, Sudeste  , Minas Gerais  , Natércia  ,824,154,478,142,25,25,0,386,418,20,812,12,390,434,39,639,32,114,0,0,73,85,249,205,177,11,10,2,3,1,8
2015, Sudeste  , Minas Gerais  , Nazareno  ,1756,295,1065,319,27,50,0,886,825,45,1756,0,838,918,59,695,175,824,2,1,104,200,525,492,327,56,27,10,3,4,8
2015, Sudeste  , Minas Gerais  , Nepomuceno  ,5829,899,3400,1174,397,261,357,3062,1429,981,5426,403,2878,2951,1171,2147,561,1925,25,0,349,580,1686,1534,1160,221,102,54,44,41,58
2015, Sudeste  , Minas Gerais  , Ninheira  ,2343,349,1543,402,39,49,0,1344,999,0,1372,971,1155,1188,260,365,72,1638,7,1,118,237,712,665,457,58,31,13,14,14,24
2015, Sudeste  , Minas Gerais  , Nova Belém  ,834,146,514,174,0,0,0,411,423,0,685,149,388,446,42,167,23,582,19,1,58,92,259,224,166,19,3,3,0,1,9
2015, Sudeste  , Minas Gerais  , Nova Era  ,4581,797,2585,639,234,326,0,2209,1661,711,4487,94,2338,2243,289,936,509,2834,12,1,352,458,1332,1100,750,155,150,88,55,43,98
2015, Sudeste  , Minas Gerais  , Nova Lima  ,22684,4527,13019,3361,907,965,0,6032,9194,7458,22684,0,11452,11232,7129,6821,854,7857,15,8,1778,2690,6992,5209,4008,932,437,153,141,118,226
2015, Sudeste  , Minas Gerais  , Nova Módica  ,955,167,563,140,0,85,0,496,395,64,900,55,466,489,37,163,74,315,366,0,66,105,273,226,173,33,25,10,6,4,34
2015, Sudeste  , Minas Gerais  , Nova Ponte  ,3362,673,2110,512,22,67,0,903,2431,28,3167,195,1601,1761,1083,1208,137,916,16,2,303,446,1033,919,516,69,24,11,8,11,22
2015, Sudeste  , Minas Gerais  , Nova Porteirinha  ,1434,253,852,229,0,100,0,715,719,0,654,780,708,726,124,318,62,923,7,0,103,154,407,385,257,30,30,14,15,19,20
2015, Sudeste  , Minas Gerais  , Nova Resende  ,3202,525,2185,408,46,84,0,1335,1755,112,2977,225,1532,1670,217,2564,36,378,2,5,182,351,1163,909,415,64,36,19,22,13,28
2015, Sudeste  , Minas Gerais  , Nova Serrana  ,20450,3469,12002,2945,150,1962,0,7237,11799,1414,19701,749,10103,10347,5901,6186,569,7735,51,8,1224,2326,6542,5020,3141,523,552,357,273,203,289
2015, Sudeste  , Minas Gerais  , Nova União  ,1314,144,866,246,0,58,0,804,510,0,1125,189,639,675,261,243,79,730,0,1,5,146,421,379,264,53,24,4,7,3,8
2015, Sudeste  , Minas Gerais  , Novo Cruzeiro  ,8731,912,6042,1475,60,279,0,6107,2624,0,5299,3432,4324,4407,779,938,608,6368,38,0,306,639,2674,2512,1777,372,154,65,73,66,93
2015, Sudeste  , Minas Gerais  , Novo Oriente de Minas  ,2524,325,1631,432,13,123,0,1492,971,61,1663,861,1252,1272,198,383,49,1887,7,0,90,247,737,714,518,110,50,22,11,11,14
2015, Sudeste  , Minas Gerais  , Novorizonte  ,1258,195,781,227,58,32,0,629,629,0,730,528,652,606,90,366,15,785,2,0,89,109,383,345,231,34,21,21,10,4,11
2015, Sudeste  , Minas Gerais  , Olaria  ,366,56,241,69,0,0,0,69,297,0,347,19,170,196,32,222,16,95,0,1,11,47,113,111,67,11,5,0,1,0,0
2015, Sudeste  , Minas Gerais  , Olhos-d'Água  ,1517,261,930,245,0,81,0,766,720,31,1377,140,729,788,692,156,112,541,16,0,119,151,454,415,243,59,25,14,9,16,12
2015, Sudeste  , Minas Gerais  , Olímpio Noronha  ,584,50,373,126,0,35,0,161,423,0,584,0,299,285,10,387,52,135,0,0,1,52,165,165,137,25,13,2,4,8,12
2015, Sudeste  , Minas Gerais  , Oliveira  ,8313,1293,4964,1614,0,442,0,4430,2691,1192,7971,342,4098,4215,1277,3699,865,2460,10,2,462,853,2437,2233,1692,291,130,51,47,49,68
2015, Sudeste  , Minas Gerais  , Oliveira Fortes  ,300,51,191,58,0,0,0,58,242,0,300,0,138,162,79,184,16,21,0,0,13,38,89,92,63,4,1,0,0,0,0
2015, Sudeste  , Minas Gerais  , Onça de Pitangui  ,755,109,428,175,0,43,0,538,217,0,509,246,371,384,199,213,30,302,11,0,40,70,189,214,166,22,13,4,6,9,22
2015, Sudeste  , Minas Gerais  , Oratórios  ,1105,212,681,148,0,64,0,176,929,0,1105,0,546,559,199,214,155,529,5,3,81,134,320,288,225,31,14,0,4,4,4
2015, Sudeste  , Minas Gerais  , Orizânia  ,1812,229,1213,359,0,11,0,198,1614,0,1359,453,912,900,872,584,22,323,10,1,58,182,588,523,338,60,35,13,7,3,5
2015, Sudeste  , Minas Gerais  , Ouro Branco  ,10793,1862,4906,1374,1233,1448,893,2785,4696,2419,10327,466,5241,5552,2111,3743,596,4301,34,8,873,1004,2403,2109,1903,585,676,381,292,216,351
2015, Sudeste  , Minas Gerais  , Ouro Fino  ,7200,1009,3637,981,66,1573,0,4921,1459,820,6500,700,3621,3579,908,5136,176,965,2,13,353,677,1791,1733,1063,288,423,281,187,155,249
2015, Sudeste  , Minas Gerais  , Ouro Preto  ,20989,2873,9832,3873,4715,867,3964,6774,7691,2560,20448,541,10619,10370,15096,1980,622,3256,21,14,1250,1694,4730,4434,4337,1219,1255,690,516,331,533
2015, Sudeste  , Minas Gerais  , Ouro Verde de Minas  ,1798,169,1209,378,44,42,0,1280,518,0,1578,220,876,922,146,273,99,1277,2,1,43,135,564,516,377,78,38,21,14,8,4
2015, Sudeste  , Minas Gerais  , Padre Carvalho  ,1547,126,1164,244,25,13,0,888,659,0,1016,531,808,739,681,192,8,665,0,1,2,135,584,496,262,23,14,12,8,8,3
2015, Sudeste  , Minas Gerais  , Padre Paraíso  ,4866,586,3299,780,12,189,0,2644,2039,183,3554,1312,2335,2531,275,787,112,3681,10,1,213,395,1497,1413,976,158,83,43,33,20,35
2015, Sudeste  , Minas Gerais  , Pai Pedro  ,1720,336,1011,274,15,99,0,622,1098,0,1163,557,849,871,148,229,120,1217,5,1,176,164,487,458,287,36,18,20,18,13,43
2015, Sudeste  , Minas Gerais  , Paineiras  ,904,152,480,200,30,42,0,493,410,1,879,25,462,442,231,521,12,139,0,1,54,98,222,223,200,36,34,10,8,9,10
2015, Sudeste  , Minas Gerais  , Pains  ,1512,275,967,249,0,21,0,757,747,8,1512,0,749,763,32,836,158,486,0,0,111,172,489,421,272,28,11,4,2,1,1
2015, Sudeste  , Minas Gerais  , Paiva  ,238,34,149,55,0,0,0,55,183,0,238,0,119,119,55,122,10,51,0,0,13,21,71,71,52,10,0,0,0,0,0
2015, Sudeste  , Minas Gerais  , Palma  ,1118,201,667,216,27,30,0,550,479,89,1118,0,556,562,158,472,210,273,4,1,63,142,343,302,184,39,12,10,11,6,6
2015, Sudeste  , Minas Gerais  , Palmópolis  ,1633,155,1097,261,0,120,0,993,640,0,1587,46,796,837,214,263,34,1122,0,0,5,161,488,463,314,87,53,25,14,6,17
2015, Sudeste  , Minas Gerais  , Papagaios  ,3577,537,2190,508,0,342,0,1743,1577,257,3452,125,1777,1800,406,1202,160,1794,15,0,167,398,1089,940,627,110,75,36,30,35,70
2015, Sudeste  , Minas Gerais  , Pará de Minas  ,20503,3930,11647,3501,200,1264,0,10874,7758,1871,19705,798,10007,10496,4691,8765,669,6334,35,9,1856,2144,5810,5134,3738,615,452,235,172,131,216
